Linux 5.15.0-1054-kvm (large-instance-spare) 	04/18/24 	_x86_64_	(24 CPU)

07:28:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:36:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:10     all    4.20    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:36:11     all    4.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:36:12     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:16     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:36:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:19     all    4.16    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   95.71
07:36:20     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:21     all    4.21    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:36:22     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:36:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:24     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:26     all    4.21    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:36:27     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:36:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:30     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:36:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:34     all    4.12    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.84
07:36:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:37     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:36:38     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:36:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:40     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:41     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:36:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:44     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:50     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:51     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:36:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:54     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:36:58     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:36:59     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:00     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:37:01     all    4.16    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:37:02     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:37:03     all    4.24    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.71
07:37:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:05     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:06     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:07     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:08     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:10     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:11     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:14     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:37:15     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:37:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:18     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:37:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:21     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:22     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:37:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:29     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:37:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:31     all    4.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.76
07:37:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:36     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:37:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:38     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:37:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:41     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:42     all    4.16    0.00    0.00    0.00    0.00    0.00    0.08    0.00    0.00   95.75
07:37:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:45     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:46     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:47     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:37:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:49     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:51     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:52     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:37:53     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:37:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:55     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:56     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:37:57     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:37:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:37:59     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:02     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:38:03     all    4.16    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.76
07:38:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:06     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:38:07     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:10     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:11     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:21     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:38:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:23     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.76
07:38:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:26     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:38:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:29     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:38:30     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:38:31     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:38:32     all    4.21    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.71
07:38:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:34     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:38:35     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:38:36     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:38:37     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:38:38     all    4.17    0.00    0.04    0.04    0.00    0.00    0.00    0.00    0.00   95.75
07:38:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:40     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:38:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:43     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:38:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:47     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:38:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:38:59     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:02     all    4.16    0.00    0.04    0.00    0.00    0.04    0.04    0.00    0.00   95.71
07:39:03     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:04     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:06     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:07     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:10     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:11     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:12     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:39:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:15     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.80
07:39:16     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:18     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:19     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:39:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:21     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:23     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:26     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:27     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:28     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:32     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:34     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:37     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:39:38     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:39:39     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:41     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:39:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:43     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:46     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:39:47     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:48     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:39:49     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:53     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:54     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:39:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:56     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:39:57     all    4.16    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:39:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:39:59     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:01     all    4.17    0.00    0.04    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:40:02     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:40:03     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:40:04     all    4.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:40:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:06     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:07     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:09     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:10     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:40:11     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:14     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:17     all    4.20    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:40:18     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:40:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:21     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:22     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:24     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:40:25     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:40:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:27     all    4.21    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:40:28     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:29     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:32     all    4.13    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.83
07:40:33     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:34     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:37     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:38     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:39     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:41     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:42     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:40:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:44     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:40:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:40:46     all    0.08    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00   93.56
07:40:47     all    0.00    0.00    6.29    0.00    0.00    0.04    0.17    0.00    0.00   93.50
07:40:48     all    0.00    0.00    7.04    0.00    0.00    0.00    0.08    0.00    0.00   92.87
07:40:49     all    0.00    0.00    6.42    0.00    0.00    0.00    0.46    0.00    0.00   93.12
07:40:50     all    0.00    0.00   10.35    0.00    0.00    0.00    0.29    0.00    0.00   89.36
07:40:51     all    0.00    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   90.82
07:40:52     all    0.00    0.00    9.77    0.00    0.00    0.00    0.00    0.00    0.00   90.23
07:40:53     all    0.00    0.00    6.55    3.17    0.00    0.00    0.00    0.00    0.00   90.28
07:40:54     all    0.00    0.00    2.22    6.45    0.00    0.00    0.00    0.00    0.00   91.32
07:40:55     all    0.00    0.00    0.92    7.48    0.00    0.00    0.04    0.00    0.00   91.56
07:40:56     all    0.00    0.00    7.58    0.55    0.00    0.00    0.67    0.00    0.00   91.20
07:40:57     all    0.00    0.00    7.42    0.00    0.00    0.00    0.00    0.00    0.00   92.58
